Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
685,2018,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,9153058,74060,27249,dirt road,91.77,1,0,0,0,0,0.144,0.593,0.452,0,9.612,78.86,0.583,1.787,35687,103920,2741
686,2018,Chandigarh,Chandigarh_Zone1,north,20092834,98952,2155,proper road,70.1,1,0,0,0,0,0.064,0.422,0.651,0,7.129,50.23,0.25,1.4334,18717,42445,1270
687,2018,Chandigarh,Chandigarh_Zone2,north,17034279,136660,3206,dirt road,90.32,1,0,0,0,0,0.448,0.408,0.649,1,5.0,42.1,0.333,1.7415,34375,88876,2358
688,2018,Chandigarh,Chandigarh_Zone3,north,16822504,240742,4482,proper road,68.94,1,0,0,0,0,0.073,0.521,0.621,0,10.772,54.51,0.417,1.4045,50721,115299,3567
689,2018,Chandigarh,Chandigarh_Zone4,north,16047023,181692,2726,proper road,78.43,1,1,1,0,0,0.36,0.481,0.635,1,10.748,43.78,0.5,2.8149,182309,532756,19636
690,2018,Chandigarh,Chandigarh_Zone5,north,16923920,204162,2373,proper road,58.47,0,0,1,0,0,0.157,0.487,0.632,0,12.465,53.05,0.583,1.1145,36915,75928,639
691,2018,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,6277689,139471,15911,damaged road,63.1,1,0,0,0,0,0.076,0.652,0.507,0,16.815,70.97,0.25,2.3191,113046,306059,14769
692,2018,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,4847010,156937,9577,proper road,65.46,1,0,0,0,0,0.227,0.75,0.446,1,37.763,66.45,0.333,1.4128,108119,270369,8610
693,2018,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,3771182,157451,8114,proper road,86.68,1,0,0,0,0,0.425,0.697,0.362,0,36.458,91.85,0.417,1.4982,143902,413556,11600
694,2018,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,4001218,62327,7192,damaged road,91.16,1,0,0,0,0,0.208,0.628,0.412,1,19.57,70.59,0.5,2.3979,83501,269059,11423
695,2018,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,7685136,140234,9392,proper road,90.84,1,0,0,0,0,0.497,0.671,0.392,0,18.851,87.56,0.583,1.49,66851,192453,5272
696,2018,Delhi,Delhi_Zone1,north,14410591,107839,4034,proper road,68.59,0,0,0,0,0,0.223,0.65,0.77,0,10.332,33.11,0.25,0.3357,11980,21017,192
697,2018,Delhi,Delhi_Zone2,north,10435510,216544,7545,damaged road,30.96,0,1,0,0,0,0.109,0.612,0.788,1,17.261,25.41,0.333,2.0425,97147,187374,9281
698,2018,Delhi,Delhi_Zone3,north,15903872,218241,5557,dirt road,85.66,1,1,1,0,0,0.069,0.591,0.81,0,10.207,27.38,0.417,2.9378,232678,626326,22427
699,2018,Delhi,Delhi_Zone4,north,7596023,112601,5992,proper road,49.23,0,0,0,0,0,0.105,0.652,0.742,1,17.812,30.93,0.5,0.3543,23638,37107,390
700,2018,Delhi,Delhi_Zone5,north,11577131,160187,3064,damaged road,69.22,1,1,0,0,0,0.373,0.656,0.766,0,6.975,33.64,0.583,2.9356,232540,611273,34055
701,2018,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,17807237,129551,7627,proper road,42.06,0,0,0,0,0,0.154,0.791,0.804,0,10.364,28.29,0.25,0.2419,10254,14205,163
702,2018,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,13839647,219746,14064,damaged road,38.55,0,1,1,0,1,0.273,0.815,0.777,1,16.052,26.77,0.333,2.9489,193829,451704,18583
703,2018,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,16283787,282583,6906,proper road,78.87,1,0,0,0,0,0.122,0.722,0.777,0,16.442,32.13,0.417,1.1954,54487,115622,3526
704,2018,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,13874756,141855,5798,proper road,36.97,0,0,0,0,0,0.631,0.781,0.814,1,14.707,22.27,0.5,0.2395,14312,18800,221
705,2018,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,20624244,215832,16437,proper road,86.54,1,0,0,0,0,0.161,0.783,0.802,0,5.993,28.48,0.583,1.1468,32387,69507,2041
706,2018,Ladakh,Ladakh_Zone1,north,4234895,116435,14108,dirt road,93.33,1,0,0,0,0,0.155,0.457,0.52,0,27.554,69.19,0.25,1.8078,114811,325306,8762
707,2018,Ladakh,Ladakh_Zone2,north,6673885,97581,17700,dirt road,43.44,0,0,0,0,1,0.183,0.529,0.521,1,13.099,57.46,0.333,1.2705,48160,98122,885
708,2018,Ladakh,Ladakh_Zone3,north,5571180,145554,16467,dirt road,63.14,1,1,0,0,0,0.127,0.642,0.609,0,37.369,56.24,0.417,2.4522,355397,926144,37476
709,2018,Ladakh,Ladakh_Zone4,north,6011081,87202,19098,proper road,86.9,1,0,1,0,0,0.05,0.552,0.661,1,8.002,40.7,0.5,1.9613,67175,178657,4479
710,2018,Ladakh,Ladakh_Zone5,north,6790704,141106,13746,proper road,45.89,0,0,1,0,0,0.08,0.59,0.624,0,18.841,54.15,0.583,1.068,58944,112650,1044
711,2018,Lakshadweep,Lakshadweep_Zone1,south,3763728,60768,12120,proper road,76.98,0,0,1,0,0,0.425,0.57,0.75,0,13.704,35.96,0.25,0.99,44171,93235,700
712,2018,Lakshadweep,Lakshadweep_Zone2,south,6196699,54907,25147,proper road,94.29,1,0,0,0,0,0.19,0.581,0.69,1,5.44,37.22,0.333,1.3265,31142,75621,2063
713,2018,Lakshadweep,Lakshadweep_Zone3,south,5759234,71117,25813,dirt road,41.39,0,0,0,0,0,0.386,0.613,0.687,0,11.476,45.01,0.417,0.7122,27643,45115,466
714,2018,Lakshadweep,Lakshadweep_Zone4,south,5116377,70807,14038,proper road,35.05,0,0,0,0,0,0.222,0.533,0.726,1,11.676,32.86,0.5,0.425,23704,34389,393
715,2018,Lakshadweep,Lakshadweep_Zone5,south,3998134,57127,24374,proper road,94.22,1,0,0,0,0,0.567,0.613,0.652,0,11.112,50.17,0.583,1.3373,48311,120948,3401
716,2018,Puducherry,Puducherry_Zone1,south,4761042,8710,12229,dirt road,69.91,1,1,0,0,0,0.385,0.552,0.472,0,5.0,76.04,0.25,2.5938,30202,90226,3398
717,2018,Puducherry,Puducherry_Zone2,south,4360295,18031,6350,dirt road,34.44,0,1,0,0,0,0.13,0.533,0.39,1,6.132,73.17,0.333,1.7603,18223,42318,1142
718,2018,Puducherry,Puducherry_Zone3,south,3484893,12021,5794,proper road,42.73,0,1,1,0,0,0.33,0.595,0.396,0,5.0,86.98,0.417,2.0254,17069,42543,1027
719,2018,Puducherry,Puducherry_Zone4,south,3524751,10516,9801,damaged road,80.17,0,0,0,0,0,0.254,0.512,0.377,1,5.0,74.78,0.5,1.5803,12473,35116,1013
720,2018,Puducherry,Puducherry_Zone5,south,6332780,15484,8204,dirt road,64.68,1,0,1,0,0,0.547,0.534,0.401,0,5.0,86.22,0.583,2.4521,14661,42983,1162
