Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
1224,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,9615171,137861,29274,proper road,59.49,0,0,1,0,1,0.266,0.586,0.34,1,17.044,79.25,0.75,1.6693,67051,173438,1365
1225,2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,18010199,62399,25141,dirt road,50.49,0,0,0,0,0,0.217,0.509,0.439,0,5.0,80.74,0.833,0.9381,11536,24098,218
1226,2021,Chandigarh,Chandigarh_Zone1,north,11266784,234274,3436,proper road,82.96,1,0,0,0,0,0.695,0.531,0.602,0,20.355,57.3,0.5,1.4131,117498,284510,8763
1227,2021,Chandigarh,Chandigarh_Zone2,north,12775575,243414,2341,dirt road,94.57,0,0,0,0,0,0.246,0.511,0.624,1,15.898,45.11,0.583,0.8077,52049,123425,901
1228,2021,Chandigarh,Chandigarh_Zone3,north,16194077,99139,4124,proper road,94.81,1,0,0,0,0,0.13,0.543,0.563,0,5.0,62.91,0.667,1.4341,26791,69695,1992
1229,2021,Chandigarh,Chandigarh_Zone4,north,17460449,136430,2835,proper road,92.36,1,0,0,0,1,0.112,0.517,0.659,1,5.0,40.89,0.75,1.7799,39502,104498,2704
1230,2021,Chandigarh,Chandigarh_Zone5,north,12793048,239240,2246,proper road,70.85,1,0,0,0,0,0.14,0.498,0.706,0,24.922,42.36,0.833,1.3569,73204,160600,4868
1231,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4961389,139864,7199,proper road,62.74,0,0,0,0,0,0.258,0.642,0.428,0,26.314,82.44,0.5,0.5797,62986,132597,1224
1232,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,8697363,132208,6139,proper road,69.95,1,0,1,0,0,0.302,0.707,0.41,1,11.199,70.82,0.583,2.0595,84113,237083,6656
1233,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,3934152,64137,9314,dirt road,67.97,1,0,0,0,0,0.393,0.66,0.403,0,21.438,86.03,0.667,1.788,78317,212660,6322
1234,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7066021,132068,9170,damaged road,41.91,0,0,0,0,0,0.216,0.727,0.463,1,19.063,64.45,0.75,1.4126,75569,162833,5938
1235,2021,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,4490846,152895,11971,damaged road,51.89,0,0,1,1,0,0.083,0.684,0.411,0,27.027,84.8,0.833,2.07,339181,875240,26804
1236,2021,Delhi,Delhi_Zone1,north,15556831,137825,4551,damaged road,82.36,1,0,1,0,0,0.343,0.629,0.867,0,10.358,19.16,0.5,2.6785,121224,306609,12663
1237,2021,Delhi,Delhi_Zone2,north,8494815,221421,4879,proper road,57.87,0,0,0,0,0,0.101,0.615,0.804,1,37.715,23.57,0.583,0.3299,43919,69817,672
1238,2021,Delhi,Delhi_Zone3,north,10833364,221729,3430,proper road,49.5,0,0,0,0,0,0.341,0.684,0.733,0,20.961,38.45,0.667,0.3451,36326,56626,590
1239,2021,Delhi,Delhi_Zone4,north,12621160,133425,7136,proper road,84.87,0,0,0,0,0,0.397,0.551,0.744,1,12.758,30.76,0.75,0.4041,20858,40763,340
1240,2021,Delhi,Delhi_Zone5,north,16499070,228569,7556,proper road,78.96,0,0,0,0,0,0.064,0.693,0.92,0,20.226,11.54,0.833,0.2097,21157,34687,300
1241,2021,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,16519293,168034,10127,dirt road,67.71,1,0,0,0,0,0.083,0.746,0.747,0,5.514,36.49,0.5,1.5045,44603,95921,2891
1242,2021,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,10416207,161663,13294,proper road,58.39,0,0,0,0,1,0.323,0.902,0.745,1,18.176,30.6,0.583,0.6276,37075,64433,613
1243,2021,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,10287136,264369,6417,proper road,71.46,0,0,0,0,0,0.238,0.768,0.787,0,17.007,30.74,0.667,0.2655,41358,71612,655
1244,2021,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,10362853,237622,6603,proper road,39.79,0,0,0,0,0,0.454,0.728,0.741,1,23.255,31.08,0.75,0.3174,39080,56775,631
1245,2021,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,20891938,155308,14255,damaged road,30.89,0,0,0,0,0,0.252,0.849,0.775,0,5.0,32.43,0.833,1.1331,27192,44548,1780
1246,2021,Ladakh,Ladakh_Zone1,north,7413447,115654,16689,damaged road,47.62,0,0,0,0,0,0.276,0.56,0.459,0,16.574,77.92,0.5,1.4989,66800,150306,5203
1247,2021,Ladakh,Ladakh_Zone2,north,5544625,123082,9375,damaged road,68.1,1,0,0,0,1,0.179,0.56,0.555,1,20.245,53.38,0.583,2.7314,150380,427719,19087
1248,2021,Ladakh,Ladakh_Zone3,north,8202919,77277,10347,proper road,40.46,0,0,0,0,0,0.196,0.499,0.466,0,9.167,76.88,0.667,0.6245,23387,42335,453
1249,2021,Ladakh,Ladakh_Zone4,north,7778021,153969,7687,proper road,68.61,1,0,0,0,0,0.34,0.57,0.614,1,13.311,46.31,0.75,1.385,79614,181337,5583
1250,2021,Ladakh,Ladakh_Zone5,north,6876003,152031,17161,dirt road,37.21,0,0,1,0,0,0.473,0.496,0.541,0,13.48,66.03,0.833,1.4728,90808,188201,1684
1251,2021,Lakshadweep,Lakshadweep_Zone1,south,5569045,78460,12409,dirt road,30.7,0,0,0,0,1,0.221,0.593,0.749,0,20.298,36.09,0.5,1.0791,47493,76137,762
1252,2021,Lakshadweep,Lakshadweep_Zone2,south,3283147,82219,8941,proper road,64.97,0,0,1,0,0,0.307,0.631,0.711,1,15.63,34.73,0.583,0.9873,76784,151861,1270
1253,2021,Lakshadweep,Lakshadweep_Zone3,south,5208258,40718,21425,damaged road,64.94,1,0,0,0,0,0.421,0.553,0.702,0,8.197,42.88,0.667,2.232,47179,113490,5568
1254,2021,Lakshadweep,Lakshadweep_Zone4,south,3444724,51869,21411,dirt road,84.97,1,0,0,1,0,0.433,0.598,0.685,1,21.929,37.76,0.75,1.6214,66753,162026,4559
1255,2021,Lakshadweep,Lakshadweep_Zone5,south,3686675,55068,16156,proper road,56.74,0,0,1,0,0,0.242,0.633,0.713,0,9.262,41.27,0.833,0.984,46711,88420,795
1256,2021,Puducherry,Puducherry_Zone1,south,6649856,20580,11187,dirt road,79.04,0,0,1,0,0,0.291,0.5,0.342,0,5.0,94.74,0.5,1.6107,15208,43214,314
1257,2021,Puducherry,Puducherry_Zone2,south,6775528,13004,7357,proper road,73.05,1,0,0,0,0,0.355,0.575,0.393,1,5.0,72.85,0.583,1.5375,9216,24782,770
1258,2021,Puducherry,Puducherry_Zone3,south,5466324,11685,11481,dirt road,94.87,1,0,0,0,0,0.28,0.487,0.363,0,5.0,91.74,0.667,1.9022,12017,37692,983
1259,2021,Puducherry,Puducherry_Zone4,south,4424155,12223,7960,proper road,51.91,0,0,0,0,0,0.413,0.575,0.464,1,5.0,64.33,0.75,0.5876,6896,13339,131
1260,2021,Puducherry,Puducherry_Zone5,south,5684667,10506,12543,dirt road,90.01,0,0,1,0,0,0.479,0.413,0.45,0,5.0,79.21,0.833,1.5787,9110,25650,180
