Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
505,2017,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,18127585,103712,20432,damaged road,88.49,1,0,1,0,0,0.415,0.485,0.32,0,7.787,97.93,0.5,3.1337,74410,272714,10750
506,2017,Chandigarh,Chandigarh_Zone1,north,11200355,146746,1681,proper road,79.95,1,0,0,0,0,0.177,0.527,0.68,0,13.272,46.15,0.167,1.3607,44495,103480,3019
507,2017,Chandigarh,Chandigarh_Zone2,north,20114119,208242,3122,proper road,52.61,0,0,0,0,0,0.327,0.601,0.648,1,9.851,42.23,0.25,0.4461,17810,31016,303
508,2017,Chandigarh,Chandigarh_Zone3,north,12135487,192695,4125,proper road,89.22,0,0,0,0,0,0.4,0.544,0.625,0,12.439,54.04,0.333,0.4906,28239,61812,480
509,2017,Chandigarh,Chandigarh_Zone4,north,18921462,217572,2865,dirt road,69.28,0,0,0,0,0,0.289,0.483,0.509,1,10.81,58.92,0.417,0.9024,29846,66498,556
510,2017,Chandigarh,Chandigarh_Zone5,north,11696964,123821,2733,proper road,67.95,1,0,0,0,0,0.323,0.412,0.561,0,5.669,63.2,0.5,1.5013,39928,94958,3016
511,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4628722,84286,15574,damaged road,38.84,0,0,0,0,0,0.397,0.679,0.321,0,9.271,97.79,0.167,1.536,65316,150169,5494
512,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,6768380,92663,12897,proper road,35.65,0,0,1,0,0,0.194,0.822,0.416,1,20.025,70.05,0.25,1.0976,38877,79139,781
513,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,7877107,91284,8760,proper road,62.79,1,0,1,0,0,0.328,0.7,0.353,0,13.489,93.18,0.333,2.1028,55361,158066,4521
514,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7961186,111307,14157,damaged road,62.22,1,0,0,0,0,0.476,0.72,0.43,1,12.635,68.4,0.417,2.3388,71147,198059,9626
515,2017,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,7452677,84271,11337,proper road,93.84,1,0,0,0,0,0.091,0.777,0.352,0,11.493,93.31,0.5,1.465,40299,117690,3305
516,2017,Delhi,Delhi_Zone1,north,8050487,112544,3604,dirt road,42.77,0,0,0,1,1,0.182,0.584,0.722,0,9.923,39.97,0.167,1.1023,40020,70925,664
517,2017,Delhi,Delhi_Zone2,north,15544314,118893,7821,dirt road,38.27,0,0,0,0,0,0.559,0.584,0.663,1,11.072,40.39,0.25,0.7434,17853,29669,301
518,2017,Delhi,Delhi_Zone3,north,10267433,115578,8143,proper road,72.83,0,0,0,1,0,0.05,0.633,0.752,0,15.711,35.69,0.333,0.3571,17260,31555,273
519,2017,Delhi,Delhi_Zone4,north,11849549,113006,5857,dirt road,46.79,0,0,0,1,0,0.222,0.678,0.764,1,12.833,28.29,0.417,0.6263,19353,31508,303
520,2017,Delhi,Delhi_Zone5,north,13759252,184498,5141,dirt road,52.25,0,0,1,0,0,0.146,0.547,0.75,0,11.304,36.02,0.5,1.3017,44398,84441,729
521,2017,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,10718747,210933,12480,damaged road,33.2,0,0,0,0,0,0.277,0.829,0.782,0,18.477,31.43,0.167,1.1381,57333,92825,3634
522,2017,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,19489154,206873,7186,proper road,34.19,0,0,0,0,0,0.378,0.816,0.83,1,5.443,20.38,0.25,0.2109,13501,17595,215
523,2017,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,14892601,290106,7297,dirt road,30.28,0,0,1,0,0,0.481,0.726,0.686,0,10.405,45.24,0.333,1.2571,62052,108361,1036
524,2017,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,19487535,253347,13791,proper road,36.48,0,0,0,0,0,0.398,0.839,0.663,1,7.476,40.4,0.417,0.316,18966,28087,325
525,2017,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,20377322,230754,12970,dirt road,70.87,0,0,0,1,0,0.214,0.816,0.768,0,11.483,33.42,0.5,0.5543,21470,39189,352
526,2017,Ladakh,Ladakh_Zone1,north,6814783,131202,7050,dirt road,83.82,1,0,0,1,0,0.4,0.482,0.518,0,12.923,69.4,0.167,1.7964,79001,219887,5828
527,2017,Ladakh,Ladakh_Zone2,north,8479620,115160,10655,proper road,55.35,0,0,0,0,0,0.288,0.572,0.578,1,10.518,50.68,0.25,0.5098,24094,43347,442
528,2017,Ladakh,Ladakh_Zone3,north,5534383,144919,17705,dirt road,85.46,1,0,0,0,0,0.452,0.648,0.591,0,28.587,58.86,0.333,1.6623,98709,261361,6854
529,2017,Ladakh,Ladakh_Zone4,north,4280455,119855,13812,proper road,76.83,1,0,0,0,0,0.233,0.511,0.598,1,14.316,48.23,0.417,1.4257,94577,225621,6949
530,2017,Ladakh,Ladakh_Zone5,north,8732818,165067,14249,proper road,43.24,0,0,0,0,0,0.427,0.553,0.602,0,23.151,57.32,0.5,0.5023,33918,56092,588
531,2017,Lakshadweep,Lakshadweep_Zone1,south,4774318,65005,19075,proper road,53.85,0,0,0,0,0,0.292,0.654,0.594,0,13.853,58.48,0.167,0.4573,22994,41410,395
532,2017,Lakshadweep,Lakshadweep_Zone2,south,3107561,94536,16354,proper road,76.16,1,0,0,0,0,0.529,0.568,0.751,1,19.624,29.85,0.25,1.2901,92102,195630,5953
533,2017,Lakshadweep,Lakshadweep_Zone3,south,4749481,91940,17965,dirt road,65.56,0,0,0,0,0,0.244,0.521,0.687,0,13.937,45.13,0.333,0.7587,42730,82873,729
534,2017,Lakshadweep,Lakshadweep_Zone4,south,4107558,65375,17039,proper road,62.83,0,0,0,0,0,0.34,0.678,0.666,1,20.434,40.11,0.417,0.3948,25046,45252,423
535,2017,Lakshadweep,Lakshadweep_Zone5,south,4384731,55099,22175,proper road,38.99,0,0,1,0,0,0.274,0.709,0.824,0,12.729,25.36,0.5,0.8686,30614,47414,478
536,2017,Puducherry,Puducherry_Zone1,south,3422177,19896,8846,proper road,81.48,0,0,1,0,0,0.607,0.536,0.368,0,5.0,90.94,0.167,1.2742,26733,72081,570
537,2017,Puducherry,Puducherry_Zone2,south,4955905,11989,9827,dirt road,94.09,0,0,0,0,0,0.388,0.499,0.417,1,5.0,69.96,0.25,0.9588,6845,18484,138
538,2017,Puducherry,Puducherry_Zone3,south,6959322,10936,12552,proper road,47.46,0,0,0,0,0,0.272,0.638,0.367,0,5.0,91.1,0.333,0.6237,3569,7081,70
539,2017,Puducherry,Puducherry_Zone4,south,4735456,13067,10518,proper road,62.31,1,0,0,0,0,0.285,0.519,0.4,1,5.0,72.04,0.417,1.5606,11076,28283,882
540,2017,Puducherry,Puducherry_Zone5,south,5679819,17729,8749,damaged road,83.33,1,0,0,0,0,0.284,0.554,0.363,0,5.0,91.67,0.5,2.4684,17898,57680,2521
