Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
1404,2022,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,12535715,128708,27132,dirt road,32.22,0,0,0,0,0,0.26,0.616,0.377,1,5.823,74.77,0.833,0.9279,33999,64490,687
1405,2022,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,11600136,113421,15875,dirt road,83.43,1,0,0,0,0,0.376,0.534,0.437,0,7.809,81.08,0.917,1.827,53461,151963,4146
1406,2022,Chandigarh,Chandigarh_Zone1,north,16295147,114806,2901,damaged road,40.32,0,0,0,0,0,0.425,0.481,0.701,0,5.0,43.01,0.583,1.3686,31574,58424,2153
1407,2022,Chandigarh,Chandigarh_Zone2,north,10741276,158873,1769,proper road,54.14,0,0,1,0,0,0.25,0.415,0.699,1,18.13,36.13,0.667,1.103,54348,105880,938
1408,2022,Chandigarh,Chandigarh_Zone3,north,13770087,228247,1983,damaged road,52.25,0,0,0,0,0,0.569,0.577,0.762,0,13.396,34.34,0.75,1.2784,66227,124779,4149
1409,2022,Chandigarh,Chandigarh_Zone4,north,16467706,195289,3228,damaged road,74.92,1,1,1,0,0,0.246,0.642,0.69,1,14.766,37.18,0.833,3.5957,554686,1681674,82866
1410,2022,Chandigarh,Chandigarh_Zone5,north,15714200,179180,2177,dirt road,77.64,1,0,0,0,0,0.119,0.498,0.575,0,8.476,61.26,0.917,1.7487,58877,151026,4219
1411,2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,3970926,136621,6407,proper road,67.26,0,0,0,0,0,0.082,0.698,0.398,0,18.545,86.73,0.583,0.5726,79772,174567,1614
1412,2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,8163799,137308,11587,proper road,62.96,1,0,0,0,0,0.403,0.721,0.522,1,12.438,57.38,0.667,1.3741,70457,161128,5227
1413,2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,8111302,107601,8614,proper road,73.92,0,0,0,0,0,0.05,0.672,0.446,0,19.74,79.83,0.75,0.5519,31891,70594,619
1414,2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,7423503,124127,8249,proper road,47.12,0,0,0,0,0,0.269,0.647,0.313,1,24.452,82.49,0.833,0.6577,43121,86417,882
1415,2022,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,4897407,122218,14086,proper road,33.62,0,0,0,0,1,0.624,0.696,0.342,0,32.894,94.77,0.917,1.0128,82589,164278,1693
1416,2022,Delhi,Delhi_Zone1,north,8799271,213443,4528,proper road,54.57,0,0,0,0,0,0.262,0.667,0.827,0,14.873,24.96,0.583,0.2879,41704,63001,627
1417,2022,Delhi,Delhi_Zone2,north,7540203,195186,3463,proper road,61.54,1,1,0,0,1,0.187,0.507,0.825,1,22.928,21.04,0.667,2.4691,442215,1010244,39480
1418,2022,Delhi,Delhi_Zone3,north,8585094,141733,6049,proper road,39.99,0,1,0,0,0,0.235,0.624,0.792,0,20.633,29.88,0.75,1.1335,60709,103597,2915
1419,2022,Delhi,Delhi_Zone4,north,7900822,206366,3818,proper road,91.28,0,0,1,0,0,0.308,0.629,0.755,1,15.114,29.36,0.833,0.957,83125,181247,1324
1420,2022,Delhi,Delhi_Zone5,north,15053963,113839,3210,proper road,93.66,0,1,1,0,0,0.283,0.599,0.737,0,7.26,37.91,0.917,1.7846,41068,103833,1946
1421,2022,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,20562219,260449,11692,damaged road,47.15,0,0,0,0,0,0.478,0.72,0.852,0,15.8,21.28,0.583,1.1434,47937,82585,2846
1422,2022,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,16441225,299405,9186,proper road,43.71,0,1,1,0,0,0.338,0.827,0.85,1,19.974,18.03,0.667,1.5916,87343,159282,3880
1423,2022,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,15974489,118290,11968,damaged road,52.73,0,0,0,0,0,0.146,0.87,0.798,0,8.258,29.05,0.75,1.1063,28252,50942,1718
1424,2022,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,12341803,191223,13959,proper road,38.39,0,0,0,0,0,0.349,0.825,0.857,1,12.892,17.18,0.833,0.1879,23879,30644,361
1425,2022,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,22810436,179157,17237,damaged road,80.62,1,0,1,0,0,0.275,0.825,0.914,0,8.003,12.33,0.917,2.5476,106993,250772,10932
1426,2022,Ladakh,Ladakh_Zone1,north,6943929,169622,17853,proper road,52.59,0,0,1,0,0,0.343,0.545,0.601,0,28.056,57.49,0.583,1.1071,86905,177452,1566
1427,2022,Ladakh,Ladakh_Zone2,north,6084678,80481,19158,proper road,73.25,1,0,0,0,0,0.148,0.54,0.653,1,14.697,41.69,0.667,1.3732,56358,127284,3896
1428,2022,Ladakh,Ladakh_Zone3,north,6721103,171639,16049,proper road,87.75,1,1,0,0,0,0.221,0.568,0.541,0,34.754,66.11,0.75,2.2372,402742,1163890,44567
1429,2022,Ladakh,Ladakh_Zone4,north,7320132,149484,10309,proper road,42.99,0,0,0,0,0,0.114,0.566,0.543,1,23.392,54.89,0.833,0.5374,45991,77778,824
1430,2022,Ladakh,Ladakh_Zone5,north,5864318,131298,13468,dirt road,53.32,0,0,0,0,0,0.145,0.554,0.634,0,13.088,52.68,0.917,0.779,63785,116267,1129
1431,2022,Lakshadweep,Lakshadweep_Zone1,south,4240974,71638,24894,proper road,94.2,0,0,0,0,0,0.188,0.609,0.671,0,10.947,47.36,0.583,0.4259,35017,74641,582
1432,2022,Lakshadweep,Lakshadweep_Zone2,south,3601418,57275,10064,dirt road,69.49,1,0,0,0,0,0.474,0.523,0.592,1,14.57,49.02,0.667,1.7245,79501,193541,5745
1433,2022,Lakshadweep,Lakshadweep_Zone3,south,4921279,65447,14225,dirt road,65.83,1,0,0,1,0,0.635,0.656,0.729,0,6.663,39.04,0.75,1.562,85656,186488,5637
1434,2022,Lakshadweep,Lakshadweep_Zone4,south,5380338,59923,20676,proper road,58.41,0,0,0,0,0,0.34,0.55,0.745,1,10.358,30.6,0.833,0.4038,23205,38628,369
1435,2022,Lakshadweep,Lakshadweep_Zone5,south,5534561,88180,21249,proper road,73.58,1,0,0,0,1,0.316,0.67,0.805,0,18.605,28.03,0.917,1.6014,75070,160546,4817
1436,2022,Puducherry,Puducherry_Zone1,south,6309711,11486,12796,proper road,73.56,0,1,1,0,0,0.447,0.61,0.368,0,5.0,91.01,0.583,2.0375,11578,33462,718
1437,2022,Puducherry,Puducherry_Zone2,south,5487557,14685,13542,dirt road,84.06,0,1,0,0,0,0.551,0.578,0.406,1,5.0,71.24,0.667,1.7264,14685,42256,852
1438,2022,Puducherry,Puducherry_Zone3,south,3132142,16764,7363,damaged road,60.31,1,1,0,0,0,0.331,0.556,0.45,0,5.0,79.22,0.75,3.2073,123024,383499,21055
1439,2022,Puducherry,Puducherry_Zone4,south,3668891,19444,13152,proper road,46.18,0,0,0,0,0,0.36,0.517,0.411,1,5.0,70.7,0.833,0.6541,14186,27783,283
1440,2022,Puducherry,Puducherry_Zone5,south,6318204,11341,10153,dirt road,91.3,0,0,1,0,0,0.442,0.555,0.347,0,5.0,94.05,0.917,1.5799,9330,27553,194
