Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
1764,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,11298965,64439,16295,proper road,33.73,0,0,0,0,0,0.238,0.546,0.356,1,5.0,77.3,0.0,0.6781,17895,32758,368
1765,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,12619874,88562,12284,proper road,45.13,0,0,1,0,0,0.312,0.594,0.337,0,6.622,95.5,0.083,1.2673,33108,75424,712
1766,2024,Chandigarh,Chandigarh_Zone1,north,20968400,215300,3815,proper road,30.55,0,0,0,1,0,0.268,0.505,0.573,0,13.317,61.5,0.75,0.5464,28081,43852,490
1767,2024,Chandigarh,Chandigarh_Zone2,north,18655151,108982,3814,proper road,48.25,0,0,0,0,1,0.519,0.554,0.606,1,7.753,47.26,0.833,0.8988,22097,40891,390
1768,2024,Chandigarh,Chandigarh_Zone3,north,13352238,131461,2182,proper road,41.76,0,0,1,0,0,0.214,0.486,0.671,0,10.545,47.39,0.917,1.0873,40907,72622,712
1769,2024,Chandigarh,Chandigarh_Zone4,north,19920273,208594,2023,proper road,89.76,1,1,0,0,0,0.163,0.54,0.663,1,5.328,40.44,0.0,2.1658,191492,528908,19617
1770,2024,Chandigarh,Chandigarh_Zone5,north,19845490,122335,2692,damaged road,67.56,1,0,0,0,0,0.251,0.508,0.694,0,5.0,44.01,0.083,2.26,45328,111216,5396
1771,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,7183453,61503,16762,proper road,70.89,0,0,1,0,0,0.198,0.75,0.436,0,5.148,81.19,0.75,1.1195,36091,86763,687
1772,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,7946456,84546,17789,proper road,55.12,0,0,0,0,0,0.364,0.673,0.31,1,14.432,82.78,0.833,0.6464,31209,67293,675
1773,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,4194969,105410,9038,proper road,80.51,1,0,0,1,0,0.459,0.67,0.301,0,28.592,100.7,0.917,1.5545,126308,366929,10627
1774,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,4835816,117481,14261,dirt road,56.45,0,0,0,0,0,0.066,0.757,0.363,1,12.773,76.42,0.0,0.8673,81981,179504,1675
1775,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,5919194,101806,13998,dirt road,60.91,1,0,0,0,0,0.293,0.754,0.346,0,25.302,94.22,0.083,1.7808,99381,266148,8169
1776,2024,Delhi,Delhi_Zone1,north,8443874,99653,3196,proper road,35.4,0,0,0,0,0,0.05,0.644,0.753,0,12.768,35.52,0.75,0.3506,25531,36037,413
1777,2024,Delhi,Delhi_Zone2,north,16249222,97532,7364,dirt road,33.46,0,1,0,0,0,0.254,0.688,0.768,1,7.907,27.86,0.833,1.4184,30985,54350,1447
1778,2024,Delhi,Delhi_Zone3,north,16277104,111649,3854,proper road,84.35,0,1,0,0,0,0.05,0.536,0.731,0,8.945,38.78,0.917,1.2204,31477,70828,1556
1779,2024,Delhi,Delhi_Zone4,north,8250697,209490,6576,damaged road,43.04,0,0,0,0,0,0.072,0.631,0.815,1,13.914,22.17,0.0,1.2138,108413,188069,6591
1780,2024,Delhi,Delhi_Zone5,north,8167067,101137,7521,proper road,31.58,0,1,0,0,0,0.269,0.617,0.825,0,7.209,25.27,0.083,1.1145,50891,78591,2359
1781,2024,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,12800675,189900,6915,proper road,52.68,0,0,0,0,0,0.486,0.828,0.81,0,12.006,27.35,0.75,0.2189,26741,39940,414
1782,2024,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,22572569,166865,16202,damaged road,90.04,0,1,1,0,0,0.373,0.712,0.832,1,5.0,20.12,0.833,2.5616,114025,295873,10488
1783,2024,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,14122235,164190,15412,proper road,82.55,1,0,1,0,0,0.146,0.788,0.769,0,11.99,33.27,0.917,1.7679,68935,163481,4362
1784,2024,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,22207088,294742,11462,proper road,56.92,0,0,0,0,0,0.315,0.736,0.715,1,17.212,34.15,0.0,0.3311,28107,45903,481
1785,2024,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,10961419,182728,14639,dirt road,53.58,0,0,0,0,0,0.433,0.805,0.852,0,20.302,21.35,0.083,0.5014,42180,65685,635
1786,2024,Ladakh,Ladakh_Zone1,north,8534752,142202,17949,proper road,72.76,1,0,1,0,0,0.307,0.499,0.507,0,17.818,70.97,0.75,2.0953,108351,295349,8162
1787,2024,Ladakh,Ladakh_Zone2,north,4378622,81541,9986,proper road,78.24,1,0,0,0,0,0.397,0.594,0.523,1,22.487,57.2,0.833,1.4366,90432,232249,6749
1788,2024,Ladakh,Ladakh_Zone3,north,6656679,75872,15308,proper road,31.28,0,1,0,1,0,0.428,0.568,0.504,0,12.983,71.49,0.917,1.3636,54530,105732,3084
1789,2024,Ladakh,Ladakh_Zone4,north,7365229,135368,17857,dirt road,67.31,1,0,1,0,1,0.222,0.65,0.509,1,17.146,58.95,0.0,2.7191,148404,429331,11006
1790,2024,Ladakh,Ladakh_Zone5,north,8366837,128658,9697,proper road,36.88,0,0,0,0,0,0.084,0.547,0.52,0,8.859,69.17,0.083,0.5626,41588,70379,771
1791,2024,Lakshadweep,Lakshadweep_Zone1,south,3815823,61773,23300,proper road,50.06,0,0,1,0,0,0.256,0.552,0.689,0,22.923,44.8,0.75,1.0415,63213,117329,1040
1792,2024,Lakshadweep,Lakshadweep_Zone2,south,5679303,46017,12728,proper road,81.23,1,0,0,0,0,0.146,0.578,0.686,1,8.314,37.67,0.833,1.3308,38859,88998,2569
1793,2024,Lakshadweep,Lakshadweep_Zone3,south,4374848,90399,21392,damaged road,72.9,0,0,0,0,0,0.315,0.563,0.626,0,17.076,53.83,0.917,1.3803,96228,218842,6564
1794,2024,Lakshadweep,Lakshadweep_Zone4,south,2982354,77460,16946,proper road,59.6,0,0,0,0,0,0.407,0.615,0.653,1,26.539,41.6,0.0,0.4349,57655,104696,1000
1795,2024,Lakshadweep,Lakshadweep_Zone5,south,3502819,74519,22592,dirt road,61.32,1,0,0,0,0,0.533,0.591,0.646,0,12.902,51.0,0.083,1.6526,113923,255566,7998
1796,2024,Puducherry,Puducherry_Zone1,south,6511475,13213,13775,proper road,60.59,0,1,0,0,0,0.358,0.488,0.332,0,5.0,96.15,0.75,1.5233,11469,29750,717
1797,2024,Puducherry,Puducherry_Zone2,south,5336392,16712,11276,dirt road,84.33,1,1,0,0,0,0.459,0.546,0.306,1,5.0,83.24,0.833,2.7126,71381,243963,9196
1798,2024,Puducherry,Puducherry_Zone3,south,6306997,17088,13975,proper road,36.97,0,1,0,0,0,0.382,0.582,0.429,0,5.0,82.21,0.917,1.4087,14462,30719,848
1799,2024,Puducherry,Puducherry_Zone4,south,3880468,8142,14210,damaged road,44.2,0,0,1,0,0,0.621,0.466,0.35,1,5.0,77.95,0.0,2.2218,29975,80570,2468
1800,2024,Puducherry,Puducherry_Zone5,south,5695251,18340,7943,damaged road,58.57,0,0,1,0,0,0.23,0.412,0.421,0,5.0,83.32,0.083,2.199,46142,125770,3558
