Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
865,2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,14446621,86703,20266,proper road,90.62,1,0,0,0,0,0.578,0.575,0.369,0,8.117,90.86,0.667,1.554,25358,76210,2080
866,2019,Chandigarh,Chandigarh_Zone1,north,15674264,96089,1682,damaged road,86.48,1,0,0,0,1,0.113,0.555,0.592,0,5.724,58.72,0.333,2.7077,40230,123936,4858
867,2019,Chandigarh,Chandigarh_Zone2,north,10384289,247253,2228,proper road,64.24,1,0,0,0,1,0.301,0.547,0.709,1,12.318,34.96,0.417,1.7306,101304,228758,6724
868,2019,Chandigarh,Chandigarh_Zone3,north,13389090,164492,4436,proper road,34.24,0,0,0,0,0,0.772,0.567,0.646,0,17.147,50.96,0.5,0.4641,22743,35226,400
869,2019,Chandigarh,Chandigarh_Zone4,north,15634320,106788,4270,proper road,53.62,0,0,0,0,0,0.474,0.542,0.597,1,6.191,48.35,0.583,0.5109,13801,24352,249
870,2019,Chandigarh,Chandigarh_Zone5,north,19153004,197626,4404,proper road,61.58,1,0,0,0,0,0.059,0.407,0.602,0,5.334,57.31,0.667,1.4751,39737,89585,2788
871,2019,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,4401000,109551,14168,dirt road,82.24,0,0,1,0,0,0.05,0.704,0.356,0,22.839,92.78,0.333,1.4989,94922,265515,1963
872,2019,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,5432733,81512,10208,proper road,67.66,0,0,0,0,0,0.265,0.617,0.483,1,20.035,62.04,0.417,0.5534,30513,64340,581
873,2019,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,8044043,109191,14062,proper road,84.75,1,0,0,0,0,0.121,0.71,0.339,0,8.471,95.15,0.5,1.5075,54096,153429,4435
874,2019,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,5816880,97352,14714,dirt road,69.46,1,0,1,0,0,0.141,0.747,0.378,1,15.685,74.59,0.583,2.3617,92554,278163,7349
875,2019,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,7689309,66805,6756,dirt road,40.41,0,0,0,0,0,0.331,0.689,0.442,0,8.275,80.3,0.667,0.846,23345,44519,456
876,2019,Delhi,Delhi_Zone1,north,7724983,133385,6260,dirt road,69.33,1,0,0,0,0,0.136,0.625,0.894,0,21.385,15.31,0.333,1.462,65919,134055,3876
877,2019,Delhi,Delhi_Zone2,north,11388955,113169,5593,proper road,62.66,1,0,0,0,0,0.272,0.61,0.825,1,8.613,21.03,0.417,1.2179,34047,64940,2164
878,2019,Delhi,Delhi_Zone3,north,8967360,112676,5068,proper road,94.89,0,0,0,0,1,0.28,0.563,0.804,0,16.131,28.24,0.5,0.7557,31043,64187,491
879,2019,Delhi,Delhi_Zone4,north,14951714,187939,5328,proper road,79.97,1,0,0,0,0,0.305,0.578,0.678,1,11.454,38.64,0.583,1.3364,45069,102519,3058
880,2019,Delhi,Delhi_Zone5,north,8606841,99910,6350,dirt road,43.34,0,0,0,0,0,0.304,0.606,0.884,0,15.012,16.69,0.667,0.5783,24593,36003,352
881,2019,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,15547631,259741,13247,proper road,33.33,0,0,1,0,0,0.299,0.716,0.721,0,11.453,40.19,0.333,0.9371,46493,74519,755
882,2019,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,17805059,211105,8093,proper road,41.14,0,0,0,0,0,0.208,0.894,0.776,1,8.213,26.85,0.417,0.2097,16148,22721,256
883,2019,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,22079478,172906,13287,proper road,53.81,0,0,0,0,0,0.248,0.837,0.736,0,10.719,37.99,0.5,0.2663,11650,18595,181
884,2019,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,10425217,145062,13141,dirt road,67.87,1,0,0,0,0,0.32,0.817,0.797,1,8.125,24.34,0.583,1.4336,52512,109623,3255
885,2019,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,19230598,159926,10801,proper road,39.85,0,0,0,0,0,0.33,0.788,0.775,0,5.328,32.4,0.667,0.2634,12529,17642,194
886,2019,Ladakh,Ladakh_Zone1,north,4014025,178315,13402,proper road,52.26,0,0,0,0,0,0.275,0.504,0.533,0,33.084,67.21,0.333,0.5745,86231,159201,1561
887,2019,Ladakh,Ladakh_Zone2,north,7168796,123045,11792,dirt road,61.93,0,0,0,0,1,0.076,0.583,0.509,1,11.78,58.97,0.417,1.2523,57801,132871,1091
888,2019,Ladakh,Ladakh_Zone3,north,8424266,77988,12041,proper road,39.56,0,0,0,0,0,0.27,0.579,0.52,0,10.835,69.1,0.5,0.5465,19366,33878,362
889,2019,Ladakh,Ladakh_Zone4,north,7014282,92114,10131,dirt road,60.44,1,0,0,0,0,0.272,0.508,0.527,1,6.926,56.71,0.583,1.777,58562,141665,4277
890,2019,Ladakh,Ladakh_Zone5,north,8096713,152574,19410,dirt road,57.19,0,0,0,0,0,0.3,0.589,0.578,0,27.403,60.83,0.667,0.801,46812,90728,827
891,2019,Lakshadweep,Lakshadweep_Zone1,south,4854271,50765,14727,proper road,64.4,0,0,0,0,0,0.677,0.607,0.793,0,6.997,29.79,0.333,0.3414,23925,39920,373
892,2019,Lakshadweep,Lakshadweep_Zone2,south,3792763,91843,21457,proper road,48.82,0,0,0,0,0,0.231,0.614,0.803,1,12.36,23.68,0.417,0.3312,36829,55949,558
893,2019,Lakshadweep,Lakshadweep_Zone3,south,4679252,93480,10132,proper road,45.79,0,0,0,0,0,0.267,0.588,0.722,0,22.708,40.0,0.5,0.4005,33244,50326,558
894,2019,Lakshadweep,Lakshadweep_Zone4,south,3385928,64419,15924,dirt road,79.63,0,0,0,0,0,0.284,0.737,0.813,1,25.88,22.47,0.583,0.5624,37739,70451,598
895,2019,Lakshadweep,Lakshadweep_Zone5,south,6070686,94284,25784,proper road,33.1,0,0,0,0,0,0.241,0.586,0.737,0,22.009,37.86,0.667,0.3908,26064,36263,425
896,2019,Puducherry,Puducherry_Zone1,south,4942728,12635,10855,proper road,31.13,0,0,0,0,0,0.325,0.502,0.366,0,5.0,91.36,0.333,0.6933,6430,11528,127
897,2019,Puducherry,Puducherry_Zone2,south,6170550,16072,14339,dirt road,41.75,0,0,0,0,0,0.258,0.578,0.322,1,5.0,81.32,0.417,0.9853,8339,17412,172
898,2019,Puducherry,Puducherry_Zone3,south,5592479,10797,5841,proper road,69.54,1,0,0,0,0,0.593,0.607,0.326,0,5.0,97.09,0.5,1.5686,8693,23090,735
899,2019,Puducherry,Puducherry_Zone4,south,6714139,17044,15088,proper road,84.14,1,0,1,0,0,0.607,0.58,0.38,1,5.0,74.41,0.583,2.1441,19988,60645,1611
900,2019,Puducherry,Puducherry_Zone5,south,4631894,16235,5802,dirt road,90.53,1,0,1,0,0,0.416,0.545,0.479,0,5.0,75.03,0.667,2.3923,20999,65654,1672
